,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
96,0_all,216,214.0,0.48598130841121495,0.49980343764938084,0.03416585962556655,0.9907407407407407,104.0,-0.21888074043982692,0.5979892358998672,0.058637668899458886,0.48148148148148145,110.0,-0.20884535240033186,0.5884324614547042,0.056104833829475946,0.5092592592592593,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
97,0_c_same_model_family,39,38.0,0.47368421052631576,0.4993069989739547,0.08099829095409113,0.9743589743589743,18.0,-0.2021313841131667,0.6443250833857217,0.15186887858354384,0.46153846153846156,20.0,-0.1270767697643,0.1887459932386576,0.0422048871362354,0.5128205128205128,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
98,0_c_not_same_model_family,177,176.0,0.48863636363636365,0.4998708510891539,0.037679183106780464,0.9943502824858758,86.0,-0.22238641967098838,0.5877685812226652,0.06338071611509043,0.4858757062146893,90.0,-0.2270161485416722,0.6430125690838627,0.06777947608071253,0.5084745762711864,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
99,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
100,0_c_not_name_drop_flag,216,214.0,0.48598130841121495,0.49980343764938084,0.03416585962556655,0.9907407407407407,104.0,-0.21888074043982692,0.5979892358998672,0.058637668899458886,0.48148148148148145,110.0,-0.20884535240033186,0.5884324614547042,0.056104833829475946,0.5092592592592593,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
101,0_c_name_drop_any_specific_flag,31,31.0,0.3225806451612903,0.4674637660061109,0.08395897088010118,1.0,10.0,-0.071233367581,0.11564255374840807,0.03656938642834119,0.3225806451612903,21.0,-0.0314011124332381,0.059661178551246564,0.013019136512445866,0.6774193548387096,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
102,0_c_not_name_drop_any_specific_flag,185,183.0,0.5136612021857924,0.49981333671165573,0.0369472650004036,0.9891891891891892,94.0,-0.23458790776523403,0.6258148427893825,0.06454787250770758,0.5081081081081081,89.0,-0.25071421801054494,0.6464755129884568,0.06852626732437883,0.4810810810810811,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
103,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
104,0_c_same_model_family_not_name_drop_flag,39,38.0,0.47368421052631576,0.4993069989739547,0.08099829095409113,0.9743589743589743,18.0,-0.2021313841131667,0.6443250833857217,0.15186887858354384,0.46153846153846156,20.0,-0.1270767697643,0.1887459932386576,0.0422048871362354,0.5128205128205128,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
105,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
106,0_c_not_same_model_family_not_name_drop_flag,177,176.0,0.48863636363636365,0.4998708510891539,0.037679183106780464,0.9943502824858758,86.0,-0.22238641967098838,0.5877685812226652,0.06338071611509043,0.4858757062146893,90.0,-0.2270161485416722,0.6430125690838627,0.06777947608071253,0.5084745762711864,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
107,0_c_same_model_family_name_drop_any_specific_flag,6,6.0,0.16666666666666666,0.372677996249965,0.15214515486254618,1.0,1.0,-0.041259766,,,0.16666666666666666,5.0,-0.07868325859900002,0.10092864512526224,0.04513666227540783,0.8333333333333334,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
108,0_c_same_model_family_not_name_drop_any_specific_flag,33,32.0,0.53125,0.4990224819584785,0.08821554523934542,0.9696969696969697,17.0,-0.2115944204727647,0.6617883358061624,0.1605072476665022,0.5151515151515151,15.0,-0.14320794015273333,0.20751789685917083,0.0535808905717038,0.45454545454545453,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
109,0_c_not_same_model_family_name_drop_any_specific_flag,25,25.0,0.36,0.48000000000000004,0.096,1.0,9.0,-0.07456376775666668,0.12144214969131381,0.04048071656377127,0.36,16.0,-0.0166254417564375,0.023906706539564823,0.005976676634891206,0.64,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,152,151.0,0.5099337748344371,0.49990131037789726,0.040681391691011204,0.993421052631579,77.0,-0.23966439197266234,0.617474954177403,0.07036780172744536,0.506578947368421,74.0,-0.2725060310898311,0.7007849064829933,0.08146459064595618,0.4868421052631579,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
111,1_all,212,211.0,0.07582938388625593,0.2647249297396956,0.018224415739103706,0.9952830188679245,16.0,-0.3070303941855625,0.43037319945287217,0.10759329986321804,0.07547169811320754,195.0,-0.1975360790186215,0.4268385042758751,0.030566540172469826,0.9198113207547169,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
112,1_c_same_model_family,40,40.0,0.05,0.21794494717703367,0.03446012188022555,1.0,2.0,-0.197753905,0.05419921499999998,0.03832463246148763,0.05,38.0,-0.19505713147243653,0.4930125865982751,0.07997720243332533,0.95,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
113,1_c_not_same_model_family,172,171.0,0.08187134502923976,0.2741686121574513,0.02096619778745837,0.9941860465116279,14.0,-0.3226413212120714,0.4575062705526069,0.12227369405061135,0.08139534883720931,157.0,-0.19813607906164712,0.40921427403224686,0.032658854504207566,0.9127906976744186,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
114,1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
115,1_c_not_name_drop_flag,212,211.0,0.07582938388625593,0.2647249297396956,0.018224415739103706,0.9952830188679245,16.0,-0.3070303941855625,0.43037319945287217,0.10759329986321804,0.07547169811320754,195.0,-0.1975360790186215,0.4268385042758751,0.030566540172469826,0.9198113207547169,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
116,1_c_name_drop_any_specific_flag,44,44.0,0.09090909090909091,0.28747978728803447,0.043339208602072375,1.0,4.0,-0.044586182205000005,0.05872013164982098,0.02936006582491049,0.09090909090909091,40.0,-0.192811858594195,0.388957002882033,0.06149950204899504,0.9090909090909091,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
117,1_c_not_name_drop_any_specific_flag,168,167.0,0.0718562874251497,0.2582498042257224,0.019983969830725652,0.9940476190476191,12.0,-0.39451179817908333,0.46389666839074667,0.13391543318578408,0.07142857142857142,155.0,-0.198755232676538,0.4360722127740947,0.0350261630097436,0.9226190476190477,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
118,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
119,1_c_same_model_family_not_name_drop_flag,40,40.0,0.05,0.21794494717703367,0.03446012188022555,1.0,2.0,-0.197753905,0.05419921499999998,0.03832463246148763,0.05,38.0,-0.19505713147243653,0.4930125865982751,0.07997720243332533,0.95,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
120,1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
121,1_c_not_same_model_family_not_name_drop_flag,172,171.0,0.08187134502923976,0.2741686121574513,0.02096619778745837,0.9941860465116279,14.0,-0.3226413212120714,0.4575062705526069,0.12227369405061135,0.08139534883720931,157.0,-0.19813607906164712,0.40921427403224686,0.032658854504207566,0.9127906976744186,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
122,1_c_same_model_family_name_drop_any_specific_flag,6,6.0,0.16666666666666666,0.372677996249965,0.15214515486254618,1.0,1.0,-0.14355469,,,0.16666666666666666,5.0,-0.26390457103945997,0.4587358853864102,0.2051529246885131,0.8333333333333334,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
123,1_c_same_model_family_not_name_drop_any_specific_flag,34,34.0,0.029411764705882353,0.1689577248981773,0.028976010768934645,1.0,1.0,-0.25195312,,,0.029411764705882353,33.0,-0.18462570123500877,0.4971692536017664,0.08654605828023938,0.9705882352941176,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
124,1_c_not_same_model_family_name_drop_any_specific_flag,38,38.0,0.07894736842105263,0.2696565991042,0.04374407672397163,1.0,3.0,-0.011596679606666667,0.015626132638030043,0.009021751884959442,0.07894736842105263,35.0,-0.18265575681629997,0.37684509693742696,0.06369844741004933,0.9210526315789473,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,134,133.0,0.08270676691729323,0.275438482466379,0.023883545413719173,0.9925373134328358,11.0,-0.4074716780135455,0.48243990744638904,0.1454611051721326,0.08208955223880597,122.0,-0.20257715511564015,0.417932273309422,0.03783781015931428,0.9104477611940298,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
126,2_all,212,210.0,0.1523809523809524,0.35938975741168017,0.024800249397020406,0.9905660377358491,32.0,-0.46429614760000004,0.7782690055694106,0.13757982285636028,0.1509433962264151,178.0,-0.14013332409150106,0.3794133484863703,0.02843823279185645,0.839622641509434,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
127,2_c_same_model_family,48,47.0,0.1702127659574468,0.3758196113330998,0.05481892441184465,0.9791666666666666,8.0,-0.68829190793625,0.8546490324928945,0.30216406320512385,0.16666666666666666,39.0,-0.11563282121092307,0.28067352825828523,0.04494373390195917,0.8125,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
128,2_c_not_same_model_family,164,163.0,0.147239263803681,0.3543442718575129,0.027754385382577063,0.9939024390243902,24.0,-0.38963089415458335,0.7360903048118794,0.1502538042832368,0.14634146341463414,139.0,-0.14700756590691502,0.40252433958932615,0.034141668876640774,0.8475609756097561,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
129,2_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
130,2_c_not_name_drop_flag,212,210.0,0.1523809523809524,0.35938975741168017,0.024800249397020406,0.9905660377358491,32.0,-0.46429614760000004,0.7782690055694106,0.13757982285636028,0.1509433962264151,178.0,-0.14013332409150106,0.3794133484863703,0.02843823279185645,0.839622641509434,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
131,2_c_name_drop_any_specific_flag,41,41.0,0.21951219512195122,0.4139161645970034,0.06464284453161749,1.0,9.0,-0.06907044565666667,0.10327364707928084,0.03442454902642695,0.21951219512195122,32.0,-0.1366865931693125,0.4839911834837677,0.08555836196896867,0.7804878048780488,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
132,2_c_not_name_drop_any_specific_flag,171,169.0,0.13609467455621302,0.3428890696911342,0.0263760822839334,0.9883040935672515,23.0,-0.6189496831430435,0.8680452291550628,0.18099994233230712,0.13450292397660818,146.0,-0.14088877196485747,0.352364971327192,0.029161932520758865,0.8538011695906432,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
133,2_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
134,2_c_same_model_family_not_name_drop_flag,48,47.0,0.1702127659574468,0.3758196113330998,0.05481892441184465,0.9791666666666666,8.0,-0.68829190793625,0.8546490324928945,0.30216406320512385,0.16666666666666666,39.0,-0.11563282121092307,0.28067352825828523,0.04494373390195917,0.8125,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
135,2_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
136,2_c_not_same_model_family_not_name_drop_flag,164,163.0,0.147239263803681,0.3543442718575129,0.027754385382577063,0.9939024390243902,24.0,-0.38963089415458335,0.7360903048118794,0.1502538042832368,0.14634146341463414,139.0,-0.14700756590691502,0.40252433958932615,0.034141668876640774,0.8475609756097561,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
137,2_c_same_model_family_name_drop_any_specific_flag,8,8.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,8.0,-0.158329605969375,0.38037825732150227,0.13448402258397787,1.0,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
138,2_c_same_model_family_not_name_drop_any_specific_flag,40,39.0,0.20512820512820512,0.4037952755903492,0.06465899199549899,0.975,8.0,-0.68829190793625,0.8546490324928945,0.30216406320512385,0.2,31.0,-0.10461429611196774,0.24733931452521862,0.044423452288397364,0.775,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
139,2_c_not_same_model_family_name_drop_any_specific_flag,33,33.0,0.2727272727272727,0.4453617714151233,0.07752753322022198,1.0,9.0,-0.06907044565666667,0.10327364707928084,0.03442454902642695,0.2727272727272727,24.0,-0.12947225556929165,0.5137047414332621,0.10485954124665502,0.7272727272727273,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
140,2_c_not_same_model_family_not_name_drop_any_specific_flag,131,130.0,0.11538461538461539,0.31948553318915673,0.028020734893613196,0.9923664122137404,15.0,-0.5819671632533333,0.8728564544853302,0.22537056745675574,0.11450381679389313,115.0,-0.1506671089338973,0.37508550953010417,0.03497690411380902,0.8778625954198473,3,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
141,0_all,196,,,,,,,,,,,,,,,,3,195.0,0.6923076923076923,0.4615384615384615,0.0330514557248969,0.9948979591836735,135.0,-0.06832088106107102,0.2072041894022576,0.0178332972182078,0.6887755102040817,60.0,-0.3277569986362882,0.586163549541463,0.0756733888509304,0.30612244897959184,mistralai/Mixtral-8x22B-Instruct-v0.1
142,0_b_same_model_family,36,,,,,,,,,,,,,,,,3,36.0,0.5833333333333334,0.49300664859163473,0.08216777476527246,1.0,21.0,-0.11765844481490474,0.2786070863678509,0.060797050591989345,0.5833333333333334,15.0,-0.2183210611194193,0.45113257010862506,0.11648192873083031,0.4166666666666667,mistralai/Mixtral-8x22B-Instruct-v0.1
143,0_b_not_same_model_family,160,,,,,,,,,,,,,,,,3,159.0,0.7169811320754716,0.4504655240118235,0.03572423981289313,0.99375,114.0,-0.05923238247483851,0.18976989998370028,0.01777357957900108,0.7125,45.0,-0.3642356444752446,0.6204465951244171,0.09249071754043242,0.28125,mistralai/Mixtral-8x22B-Instruct-v0.1
144,0_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
145,0_b_not_name_drop_flag,196,,,,,,,,,,,,,,,,3,195.0,0.6923076923076923,0.4615384615384615,0.0330514557248969,0.9948979591836735,135.0,-0.06832088106107102,0.2072041894022576,0.0178332972182078,0.6887755102040817,60.0,-0.3277569986362882,0.586163549541463,0.0756733888509304,0.30612244897959184,mistralai/Mixtral-8x22B-Instruct-v0.1
146,0_b_name_drop_any_specific_flag,41,,,,,,,,,,,,,,,,3,41.0,0.5609756097560976,0.4962680475457513,0.0775040478903336,1.0,23.0,-0.06641646064506523,0.23980590712957725,0.050002988212549095,0.5609756097560976,18.0,-0.27613835800888886,0.44882013332686055,0.10578791993615783,0.43902439024390244,mistralai/Mixtral-8x22B-Instruct-v0.1
147,0_b_not_name_drop_any_specific_flag,155,,,,,,,,,,,,,,,,3,154.0,0.7272727272727273,0.4453617714151233,0.03588827427053285,0.9935483870967742,112.0,-0.0687119673965008,0.19984981294206486,0.018884032307410044,0.7225806451612903,42.0,-0.34987927319088785,0.6347259604935147,0.09794034201205572,0.2709677419354839,mistralai/Mixtral-8x22B-Instruct-v0.1
148,0_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
149,0_b_same_model_family_not_name_drop_flag,36,,,,,,,,,,,,,,,,3,36.0,0.5833333333333334,0.49300664859163473,0.08216777476527246,1.0,21.0,-0.11765844481490474,0.2786070863678509,0.060797050591989345,0.5833333333333334,15.0,-0.2183210611194193,0.45113257010862506,0.11648192873083031,0.4166666666666667,mistralai/Mixtral-8x22B-Instruct-v0.1
150,0_b_not_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
151,0_b_not_same_model_family_not_name_drop_flag,160,,,,,,,,,,,,,,,,3,159.0,0.7169811320754716,0.4504655240118235,0.03572423981289313,0.99375,114.0,-0.05923238247483851,0.18976989998370028,0.01777357957900108,0.7125,45.0,-0.3642356444752446,0.6204465951244171,0.09249071754043242,0.28125,mistralai/Mixtral-8x22B-Instruct-v0.1
152,0_b_same_model_family_name_drop_any_specific_flag,5,,,,,,,,,,,,,,,,3,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,1.0,-1.1796875,,,0.2,4.0,-0.055492401075,0.05685240131017678,0.02842620065508839,0.8,mistralai/Mixtral-8x22B-Instruct-v0.1
153,0_b_same_model_family_not_name_drop_any_specific_flag,31,,,,,,,,,,,,,,,,3,31.0,0.6451612903225806,0.47846441852230076,0.08593474639776306,1.0,20.0,-0.06455699205564999,0.14929150684178805,0.0333825957761613,0.6451612903225806,11.0,-0.2775314829537536,0.5130357820529965,0.15468610846330347,0.3548387096774194,mistralai/Mixtral-8x22B-Instruct-v0.1
154,0_b_not_same_model_family_name_drop_any_specific_flag,36,,,,,,,,,,,,,,,,3,36.0,0.6111111111111112,0.4874980215217845,0.08124967025363075,1.0,22.0,-0.015813231583477274,0.035000366679235444,0.007462103248722035,0.6111111111111112,14.0,-0.33918005999,0.4900877687725406,0.1309814657282383,0.3888888888888889,mistralai/Mixtral-8x22B-Instruct-v0.1
155,0_b_not_same_model_family_not_name_drop_any_specific_flag,124,,,,,,,,,,,,,,,,3,123.0,0.7479674796747967,0.4341798348884126,0.0391486773103801,0.9919354838709677,92.0,-0.06961522290538141,0.20921942738849353,0.021812633155634215,0.7419354838709677,31.0,-0.3755510697266452,0.6707618809970245,0.12047239022451824,0.25,mistralai/Mixtral-8x22B-Instruct-v0.1
156,1_all,222,,,,,,,,,,,,,,,,3,220.0,0.2727272727272727,0.4453617714151233,0.030026284503446198,0.990990990990991,60.0,-0.24566051767341665,0.4984986848452969,0.06435590348373782,0.2702702702702703,160.0,-0.17443988861033627,0.442123289345108,0.03495291502340488,0.7207207207207207,mistralai/Mixtral-8x22B-Instruct-v0.1
157,1_b_same_model_family,47,,,,,,,,,,,,,,,,3,47.0,0.2978723404255319,0.4573230906426528,0.06670742872838141,1.0,14.0,-0.16116402843492855,0.22054752302788871,0.058943804905142554,0.2978723404255319,33.0,-0.1494150125753939,0.4949495654954155,0.08615966017773308,0.7021276595744681,mistralai/Mixtral-8x22B-Instruct-v0.1
158,1_b_not_same_model_family,175,,,,,,,,,,,,,,,,3,173.0,0.2658959537572254,0.4418091166247714,0.03359012512584191,0.9885714285714285,46.0,-0.27137684048513044,0.5536185912217888,0.08162660805345891,0.26285714285714284,127.0,-0.18094241545406142,0.4270892796062307,0.03789804523604275,0.7257142857142858,mistralai/Mixtral-8x22B-Instruct-v0.1
159,1_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
160,1_b_not_name_drop_flag,222,,,,,,,,,,,,,,,,3,220.0,0.2727272727272727,0.4453617714151233,0.030026284503446198,0.990990990990991,60.0,-0.24566051767341665,0.4984986848452969,0.06435590348373782,0.2702702702702703,160.0,-0.17443988861033627,0.442123289345108,0.03495291502340488,0.7207207207207207,mistralai/Mixtral-8x22B-Instruct-v0.1
161,1_b_name_drop_any_specific_flag,41,,,,,,,,,,,,,,,,3,41.0,0.2682926829268293,0.4430707835264622,0.06919603104625983,1.0,11.0,-0.2709016480796364,0.7330391747140327,0.2210196271962022,0.2682926829268293,30.0,-0.029501803639866667,0.07609014056140136,0.013892095463072775,0.7317073170731707,mistralai/Mixtral-8x22B-Instruct-v0.1
162,1_b_not_name_drop_any_specific_flag,181,,,,,,,,,,,,,,,,3,179.0,0.2737430167597765,0.44587865785999814,0.03332653559936964,0.988950276243094,49.0,-0.23999414145977552,0.42834908600949584,0.06119272657278512,0.27071823204419887,130.0,-0.20788713898813693,0.48299023979252,0.04236104630570547,0.7182320441988951,mistralai/Mixtral-8x22B-Instruct-v0.1
163,1_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
164,1_b_same_model_family_not_name_drop_flag,47,,,,,,,,,,,,,,,,3,47.0,0.2978723404255319,0.4573230906426528,0.06670742872838141,1.0,14.0,-0.16116402843492855,0.22054752302788871,0.058943804905142554,0.2978723404255319,33.0,-0.1494150125753939,0.4949495654954155,0.08615966017773308,0.7021276595744681,mistralai/Mixtral-8x22B-Instruct-v0.1
165,1_b_not_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
166,1_b_not_same_model_family_not_name_drop_flag,175,,,,,,,,,,,,,,,,3,173.0,0.2658959537572254,0.4418091166247714,0.03359012512584191,0.9885714285714285,46.0,-0.27137684048513044,0.5536185912217888,0.08162660805345891,0.26285714285714284,127.0,-0.18094241545406142,0.4270892796062307,0.03789804523604275,0.7257142857142858,mistralai/Mixtral-8x22B-Instruct-v0.1
167,1_b_same_model_family_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,3,7.0,0.14285714285714285,0.34992710611188266,0.13226001425322165,1.0,1.0,-0.25585938,,,0.14285714285714285,6.0,-0.016589641509166666,0.015104641605537162,0.006166444113529886,0.8571428571428571,mistralai/Mixtral-8x22B-Instruct-v0.1
168,1_b_same_model_family_not_name_drop_any_specific_flag,40,,,,,,,,,,,,,,,,3,40.0,0.325,0.4683748498798799,0.07405656621799311,1.0,13.0,-0.15387977062223077,0.2272443523593428,0.06302624342240128,0.325,27.0,-0.17893176170122224,0.5427443833703617,0.10445120528001192,0.675,mistralai/Mixtral-8x22B-Instruct-v0.1
169,1_b_not_same_model_family_name_drop_any_specific_flag,34,,,,,,,,,,,,,,,,3,34.0,0.29411764705882354,0.4556450995538137,0.07814248990059663,1.0,10.0,-0.2724058748876,0.7688017853457323,0.24311647108963746,0.29411764705882354,24.0,-0.03272984417254166,0.08442747233813395,0.017233685625114136,0.7058823529411765,mistralai/Mixtral-8x22B-Instruct-v0.1
170,1_b_not_same_model_family_not_name_drop_any_specific_flag,141,,,,,,,,,,,,,,,,3,139.0,0.2589928057553957,0.4380816502917505,0.03715760060733952,0.9858156028368794,36.0,-0.27109099759555555,0.4769150770864875,0.07948584618108125,0.2553191489361702,103.0,-0.21547738351965828,0.46576321707277835,0.04589301344737997,0.7304964539007093,mistralai/Mixtral-8x22B-Instruct-v0.1
171,2_all,222,,,,,,,,,,,,,,,,3,220.0,0.29545454545454547,0.4562468159064712,0.0307601540533435,0.990990990990991,65.0,-0.3154020914581123,0.6115850850195381,0.07585779369911691,0.2927927927927928,155.0,-0.23825759904908325,0.6238599807693916,0.05010963950827166,0.6981981981981982,mistralai/Mixtral-8x22B-Instruct-v0.1
172,2_b_same_model_family,44,,,,,,,,,,,,,,,,3,42.0,0.35714285714285715,0.4791574237499549,0.07393559564382365,0.9545454545454546,15.0,-0.17942552568548667,0.584186488132111,0.1508363026410042,0.3409090909090909,27.0,-0.3103546833232592,0.5925575795720539,0.11403775935875947,0.6136363636363636,mistralai/Mixtral-8x22B-Instruct-v0.1
173,2_b_not_same_model_family,178,,,,,,,,,,,,,,,,3,178.0,0.2808988764044944,0.4494382022471911,0.03368681748296007,1.0,50.0,-0.3561950611899,0.6137215173820207,0.0867933293401849,0.2808988764044944,128.0,-0.22304962033499923,0.6292101120147002,0.05561484212459271,0.7191011235955056,mistralai/Mixtral-8x22B-Instruct-v0.1
174,2_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
175,2_b_not_name_drop_flag,222,,,,,,,,,,,,,,,,3,220.0,0.29545454545454547,0.4562468159064712,0.0307601540533435,0.990990990990991,65.0,-0.3154020914581123,0.6115850850195381,0.07585779369911691,0.2927927927927928,155.0,-0.23825759904908325,0.6238599807693916,0.05010963950827166,0.6981981981981982,mistralai/Mixtral-8x22B-Instruct-v0.1
176,2_b_name_drop_any_specific_flag,34,,,,,,,,,,,,,,,,3,34.0,0.23529411764705882,0.42418250299576343,0.07274669910598144,1.0,8.0,-0.0174048990677875,0.021259663276827954,0.007516426034393832,0.23529411764705882,26.0,-0.14445771662357693,0.2898199028062219,0.05683835922448038,0.7647058823529411,mistralai/Mixtral-8x22B-Instruct-v0.1
177,2_b_not_name_drop_any_specific_flag,188,,,,,,,,,,,,,,,,3,186.0,0.3064516129032258,0.46101954606311146,0.033803593199304593,0.9893617021276596,57.0,-0.3572262588111403,0.642072006113728,0.08504451476632974,0.30319148936170215,129.0,-0.25716300170848766,0.6697647824788061,0.05896950097584491,0.6861702127659575,mistralai/Mixtral-8x22B-Instruct-v0.1
178,2_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
179,2_b_same_model_family_not_name_drop_flag,44,,,,,,,,,,,,,,,,3,42.0,0.35714285714285715,0.4791574237499549,0.07393559564382365,0.9545454545454546,15.0,-0.17942552568548667,0.584186488132111,0.1508363026410042,0.3409090909090909,27.0,-0.3103546833232592,0.5925575795720539,0.11403775935875947,0.6136363636363636,mistralai/Mixtral-8x22B-Instruct-v0.1
