,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
131,2_c_name_drop_any_specific_flag,35,35.0,0.05714285714285714,0.23211538298959888,0.039234660704319725,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
132,2_c_not_name_drop_any_specific_flag,167,167.0,0.011976047904191617,0.10877785703344282,0.008417483295775493,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
133,2_c_same_model_family_name_drop_flag,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
134,2_c_same_model_family_not_name_drop_flag,38,38.0,0.02631578947368421,0.16007269816574266,0.02596722058068238,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
135,2_c_not_same_model_family_name_drop_flag,9,9.0,0.1111111111111111,0.31426968052735443,0.10475656017578482,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
136,2_c_not_same_model_family_not_name_drop_flag,152,152.0,0.013157894736842105,0.11395071102426826,0.009242623140608825,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
137,2_c_same_model_family_name_drop_any_specific_flag,13,13.0,0.07692307692307693,0.26646935501059654,0.07390530175619407,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
138,2_c_same_model_family_not_name_drop_any_specific_flag,28,28.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
139,2_c_not_same_model_family_name_drop_any_specific_flag,22,22.0,0.045454545454545456,0.2082988952252655,0.044409473678108845,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
140,2_c_not_same_model_family_not_name_drop_any_specific_flag,139,139.0,0.014388489208633094,0.11908593782191977,0.01010073741411097,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-3.5-turbo
141,0_all,205,,,,,,,,,,,,,,,,3,205.0,0.6341463414634146,0.4816687233690609,0.03364120289256083,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
142,0_b_same_model_family,49,,,,,,,,,,,,,,,,3,49.0,0.5306122448979592,0.4990620106382646,0.07129457294832352,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
143,0_b_not_same_model_family,156,,,,,,,,,,,,,,,,3,156.0,0.6666666666666666,0.47140452079103173,0.03774256780481986,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
144,0_b_name_drop_flag,14,,,,,,,,,,,,,,,,3,14.0,0.6428571428571429,0.47915742374995496,0.12806020814297076,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
145,0_b_not_name_drop_flag,191,,,,,,,,,,,,,,,,3,191.0,0.6335078534031413,0.48184608857983413,0.03486515933558507,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
146,0_b_name_drop_any_specific_flag,39,,,,,,,,,,,,,,,,3,39.0,0.5897435897435898,0.49188015623720205,0.07876386131162098,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
147,0_b_not_name_drop_any_specific_flag,166,,,,,,,,,,,,,,,,3,166.0,0.6445783132530121,0.4786409001923194,0.03714973863088211,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
148,0_b_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,3,4.0,0.5,0.5,0.25,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
149,0_b_same_model_family_not_name_drop_flag,45,,,,,,,,,,,,,,,,3,45.0,0.5333333333333333,0.49888765156985887,0.07436978013636227,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
150,0_b_not_same_model_family_name_drop_flag,10,,,,,,,,,,,,,,,,3,10.0,0.7,0.45825756949558394,0.14491376746189435,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
151,0_b_not_same_model_family_not_name_drop_flag,146,,,,,,,,,,,,,,,,3,146.0,0.6643835616438356,0.47220551104501873,0.0390800061571348,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
152,0_b_same_model_family_name_drop_any_specific_flag,18,,,,,,,,,,,,,,,,3,18.0,0.4444444444444444,0.4969039949999533,0.1171213948210511,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
153,0_b_same_model_family_not_name_drop_any_specific_flag,31,,,,,,,,,,,,,,,,3,31.0,0.5806451612903226,0.4934535013154308,0.08862686513992753,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
154,0_b_not_same_model_family_name_drop_any_specific_flag,21,,,,,,,,,,,,,,,,3,21.0,0.7142857142857143,0.45175395145262565,0.0985807941917649,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
155,0_b_not_same_model_family_not_name_drop_any_specific_flag,135,,,,,,,,,,,,,,,,3,135.0,0.6592592592592592,0.4739583192013745,0.040791837268075164,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
156,1_all,195,,,,,,,,,,,,,,,,3,195.0,0.5333333333333333,0.4988876515698588,0.03572608677637779,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
157,1_b_same_model_family,34,,,,,,,,,,,,,,,,3,34.0,0.6470588235294118,0.47788461203740945,0.08195653482579246,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
158,1_b_not_same_model_family,161,,,,,,,,,,,,,,,,3,161.0,0.5093167701863354,0.4999131902573636,0.039398678745801566,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
159,1_b_name_drop_flag,10,,,,,,,,,,,,,,,,3,10.0,0.4,0.48989794855663565,0.15491933384829668,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
160,1_b_not_name_drop_flag,185,,,,,,,,,,,,,,,,3,185.0,0.5405405405405406,0.4983537544482642,0.03663969672457108,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
161,1_b_name_drop_any_specific_flag,33,,,,,,,,,,,,,,,,3,33.0,0.45454545454545453,0.49792959773196915,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
162,1_b_not_name_drop_any_specific_flag,162,,,,,,,,,,,,,,,,3,162.0,0.5493827160493827,0.4975553711453491,0.039091641883629534,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
163,1_b_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,3,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
164,1_b_same_model_family_not_name_drop_flag,32,,,,,,,,,,,,,,,,3,32.0,0.65625,0.47495887979908324,0.08396166117267452,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
165,1_b_not_same_model_family_name_drop_flag,8,,,,,,,,,,,,,,,,3,8.0,0.375,0.4841229182759271,0.1711632992203644,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
166,1_b_not_same_model_family_not_name_drop_flag,153,,,,,,,,,,,,,,,,3,153.0,0.5163398692810458,0.499732937349419,0.04040101343709466,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
167,1_b_same_model_family_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,3,7.0,0.42857142857142855,0.49487165930539345,0.18704390591656486,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
168,1_b_same_model_family_not_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,3,27.0,0.7037037037037037,0.4566232594791835,0.08787718725951697,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
169,1_b_not_same_model_family_name_drop_any_specific_flag,26,,,,,,,,,,,,,,,,3,26.0,0.46153846153846156,0.4985185152621431,0.09776752450803732,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
170,1_b_not_same_model_family_not_name_drop_any_specific_flag,135,,,,,,,,,,,,,,,,3,135.0,0.5185185185185185,0.4996569467863719,0.04300362297156587,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
171,2_all,240,,,,,,,,,,,,,,,,3,240.0,0.1625,0.36890886408434265,0.023812964781115907,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
172,2_b_same_model_family,45,,,,,,,,,,,,,,,,3,45.0,0.13333333333333333,0.33993463423951903,0.05067446333773947,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
173,2_b_not_same_model_family,195,,,,,,,,,,,,,,,,3,195.0,0.16923076923076924,0.3749556186755058,0.026851129563818747,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
174,2_b_name_drop_flag,16,,,,,,,,,,,,,,,,3,16.0,0.25,0.4330127018922193,0.10825317547305482,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
175,2_b_not_name_drop_flag,224,,,,,,,,,,,,,,,,3,224.0,0.15625,0.3630921887069453,0.02426011732062964,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
176,2_b_name_drop_any_specific_flag,50,,,,,,,,,,,,,,,,3,50.0,0.16,0.36660605559646714,0.05184592558726287,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
177,2_b_not_name_drop_any_specific_flag,190,,,,,,,,,,,,,,,,3,190.0,0.1631578947368421,0.36950966986248635,0.0268070489671225,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
178,2_b_same_model_family_name_drop_flag,3,,,,,,,,,,,,,,,,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
179,2_b_same_model_family_not_name_drop_flag,42,,,,,,,,,,,,,,,,3,42.0,0.14285714285714285,0.3499271061118826,0.05399492471560389,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
180,2_b_not_same_model_family_name_drop_flag,13,,,,,,,,,,,,,,,,3,13.0,0.3076923076923077,0.46153846153846156,0.12800773759043751,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
181,2_b_not_same_model_family_not_name_drop_flag,182,,,,,,,,,,,,,,,,3,182.0,0.15934065934065933,0.3659934611732063,0.027129240299707043,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
182,2_b_same_model_family_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,3,11.0,0.18181818181818182,0.38569460791993493,0.11629129983033294,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
183,2_b_same_model_family_not_name_drop_any_specific_flag,34,,,,,,,,,,,,,,,,3,34.0,0.11764705882352941,0.32218973970892123,0.05525508450751319,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
184,2_b_not_same_model_family_name_drop_any_specific_flag,39,,,,,,,,,,,,,,,,3,39.0,0.15384615384615385,0.36080121229411,0.05777443201529314,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
185,2_b_not_same_model_family_not_name_drop_any_specific_flag,156,,,,,,,,,,,,,,,,3,156.0,0.17307692307692307,0.3783137610174231,0.03028934205538945,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
186,all,640,640.0,0.08125,0.27321866242992987,0.01079991590679066,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
187,all,640,,,,,,,,,,,,,,,,5,640.0,0.2421875,0.42840718346422485,0.01693428082155718,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
188,0_all,133,133.0,0.15037593984962405,0.3574395285414952,0.03099393787003317,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
189,0_c_same_model_family,52,52.0,0.15384615384615385,0.36080121229410994,0.05003412581446084,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
190,0_c_not_same_model_family,81,81.0,0.14814814814814814,0.35524677950464584,0.039471864389405094,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
191,0_c_name_drop_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
192,0_c_not_name_drop_flag,124,124.0,0.16129032258064516,0.3677985242255284,0.033029282514264055,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
193,0_c_name_drop_any_specific_flag,45,45.0,0.15555555555555556,0.36243347622889094,0.05402839267795695,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
194,0_c_not_name_drop_any_specific_flag,88,88.0,0.14772727272727273,0.35482943172718173,0.03782494451414466,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
195,0_c_same_model_family_name_drop_flag,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
196,0_c_same_model_family_not_name_drop_flag,47,47.0,0.1702127659574468,0.3758196113330999,0.054818924411844654,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
197,0_c_not_same_model_family_name_drop_flag,4,4.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
198,0_c_not_same_model_family_not_name_drop_flag,77,77.0,0.15584415584415584,0.36270753360438807,0.041334359615809564,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
199,0_c_same_model_family_name_drop_any_specific_flag,20,20.0,0.15,0.3570714214271425,0.07984359711335655,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
200,0_c_same_model_family_not_name_drop_any_specific_flag,32,32.0,0.15625,0.3630921887069453,0.06418623720763665,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
201,0_c_not_same_model_family_name_drop_any_specific_flag,25,25.0,0.16,0.36660605559646714,0.07332121111929343,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
202,0_c_not_same_model_family_not_name_drop_any_specific_flag,56,56.0,0.14285714285714285,0.3499271061118826,0.04676097647914123,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
203,1_all,144,144.0,0.09722222222222222,0.2962601251069658,0.02468834375891382,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
204,1_c_same_model_family,63,63.0,0.07936507936507936,0.27030772009406995,0.03405557165856028,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
205,1_c_not_same_model_family,81,81.0,0.1111111111111111,0.31426968052735443,0.03491885339192827,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
206,1_c_name_drop_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
207,1_c_not_name_drop_flag,134,134.0,0.08955223880597014,0.2855392010404327,0.024666830004455804,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
208,1_c_name_drop_any_specific_flag,35,35.0,0.11428571428571428,0.318157963590287,0.0537785113208183,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
209,1_c_not_name_drop_any_specific_flag,109,109.0,0.09174311926605505,0.2886629857349042,0.027648899530730946,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
210,1_c_same_model_family_name_drop_flag,5,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
211,1_c_same_model_family_not_name_drop_flag,58,58.0,0.06896551724137931,0.2533954906327426,0.03327245797772467,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
212,1_c_not_same_model_family_name_drop_flag,5,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
213,1_c_not_same_model_family_not_name_drop_flag,76,76.0,0.10526315789473684,0.30689220499185793,0.03520295021368098,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
214,1_c_same_model_family_name_drop_any_specific_flag,15,15.0,0.06666666666666667,0.24944382578492943,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
215,1_c_same_model_family_not_name_drop_any_specific_flag,48,48.0,0.08333333333333333,0.2763853991962833,0.03989279615651409,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
216,1_c_not_same_model_family_name_drop_any_specific_flag,20,20.0,0.15,0.3570714214271425,0.07984359711335655,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
217,1_c_not_same_model_family_not_name_drop_any_specific_flag,61,61.0,0.09836065573770492,0.29780167417352377,0.038129597199970874,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
218,2_all,112,112.0,0.017857142857142856,0.13243211584099399,0.012513658718334555,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
219,2_c_same_model_family,55,55.0,0.01818181818181818,0.133608531424537,0.01801577070206772,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
220,2_c_not_same_model_family,57,57.0,0.017543859649122806,0.13128622409733126,0.017389285185380774,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
221,2_c_name_drop_flag,4,4.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
222,2_c_not_name_drop_flag,108,108.0,0.018518518518518517,0.1348168498014911,0.012972757420698039,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
223,2_c_name_drop_any_specific_flag,30,30.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
224,2_c_not_name_drop_any_specific_flag,82,82.0,0.024390243902439025,0.1542574468374819,0.017034885262672637,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
225,2_c_same_model_family_name_drop_flag,4,4.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
226,2_c_same_model_family_not_name_drop_flag,51,51.0,0.0196078431372549,0.1386483884679505,0.019414657705424984,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
227,2_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
228,2_c_not_same_model_family_not_name_drop_flag,57,57.0,0.017543859649122806,0.13128622409733126,0.017389285185380774,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
229,2_c_same_model_family_name_drop_any_specific_flag,21,21.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
230,2_c_same_model_family_not_name_drop_any_specific_flag,34,34.0,0.029411764705882353,0.1689577248981773,0.028976010768934645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
231,2_c_not_same_model_family_name_drop_any_specific_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
232,2_c_not_same_model_family_not_name_drop_any_specific_flag,48,48.0,0.020833333333333332,0.14282613750835507,0.020615177234440826,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
233,3_all,118,118.0,0.00847457627118644,0.09166655785077936,0.008438590646753577,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
234,3_c_same_model_family,43,43.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
235,3_c_not_same_model_family,75,75.0,0.013333333333333334,0.11469767022723505,0.013244146156223414,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
236,3_c_name_drop_flag,12,12.0,0.08333333333333333,0.2763853991962833,0.07978559231302818,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
237,3_c_not_name_drop_flag,106,106.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
238,3_c_name_drop_any_specific_flag,31,31.0,0.03225806451612903,0.17668469596940847,0.03173350818309451,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
239,3_c_not_name_drop_any_specific_flag,87,87.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
240,3_c_same_model_family_name_drop_flag,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
241,3_c_same_model_family_not_name_drop_flag,38,38.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
242,3_c_not_same_model_family_name_drop_flag,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
243,3_c_not_same_model_family_not_name_drop_flag,68,68.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
244,3_c_same_model_family_name_drop_any_specific_flag,13,13.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
245,3_c_same_model_family_not_name_drop_any_specific_flag,30,30.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
246,3_c_not_same_model_family_name_drop_any_specific_flag,18,18.0,0.05555555555555555,0.2290614236454256,0.05399029532264168,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
247,3_c_not_same_model_family_not_name_drop_any_specific_flag,57,57.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
248,4_all,133,133.0,0.11278195488721804,0.31632607470620494,0.027428949299818185,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
249,4_c_same_model_family,56,56.0,0.08928571428571429,0.2851557039762734,0.038105533791555235,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
250,4_c_not_same_model_family,77,77.0,0.12987012987012986,0.33616049624791644,0.03830904393537052,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
251,4_c_name_drop_flag,5,5.0,0.4,0.48989794855663565,0.21908902300206645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
252,4_c_not_name_drop_flag,128,128.0,0.1015625,0.3020721082684563,0.0266996545204928,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
253,4_c_name_drop_any_specific_flag,25,25.0,0.12,0.32496153618543844,0.06499230723708768,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
254,4_c_not_name_drop_any_specific_flag,108,108.0,0.1111111111111111,0.31426968052735443,0.030240614108434295,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
255,4_c_same_model_family_name_drop_flag,4,4.0,0.5,0.5,0.25,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
256,4_c_same_model_family_not_name_drop_flag,52,52.0,0.057692307692307696,0.23316068563427197,0.03233356951833491,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
257,4_c_not_same_model_family_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
258,4_c_not_same_model_family_not_name_drop_flag,76,76.0,0.13157894736842105,0.33803243628066126,0.038774979720690904,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
259,4_c_same_model_family_name_drop_any_specific_flag,15,15.0,0.13333333333333333,0.33993463423951903,0.08777074514725111,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
260,4_c_same_model_family_not_name_drop_any_specific_flag,41,41.0,0.07317073170731707,0.260416542732471,0.040670231136554935,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
