,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
129,2_c_name_drop_flag,111,111.0,0.918918918918919,0.27295959292870475,0.02590817801456274,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
130,2_c_not_name_drop_flag,106,106.0,0.330188679245283,0.47028088983451,0.04567771796330536,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
131,2_c_name_drop_any_specific_flag,111,111.0,0.918918918918919,0.27295959292870475,0.02590817801456274,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
132,2_c_not_name_drop_any_specific_flag,106,106.0,0.330188679245283,0.47028088983451,0.04567771796330536,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
133,2_c_same_model_family_name_drop_flag,43,43.0,0.8837209302325582,0.32055927330442374,0.048884830885783305,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
134,2_c_same_model_family_not_name_drop_flag,45,45.0,0.3111111111111111,0.46294814791110356,0.06901223525245699,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
135,2_c_not_same_model_family_name_drop_flag,68,68.0,0.9411764705882353,0.23529411764705882,0.028533602945450938,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
136,2_c_not_same_model_family_not_name_drop_flag,61,61.0,0.3442622950819672,0.4751271064324406,0.06083379227915469,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
137,2_c_same_model_family_name_drop_any_specific_flag,43,43.0,0.8837209302325582,0.32055927330442374,0.048884830885783305,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
138,2_c_same_model_family_not_name_drop_any_specific_flag,45,45.0,0.3111111111111111,0.46294814791110356,0.06901223525245699,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
139,2_c_not_same_model_family_name_drop_any_specific_flag,68,68.0,0.9411764705882353,0.23529411764705882,0.028533602945450938,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
140,2_c_not_same_model_family_not_name_drop_any_specific_flag,61,61.0,0.3442622950819672,0.4751271064324406,0.06083379227915469,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
141,0_all,223,,,,,,,,,,,,,,,,3,223.0,0.19282511210762332,0.3945169048954757,0.026418806001227976,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
142,0_b_same_model_family,90,,,,,,,,,,,,,,,,3,90.0,0.14444444444444443,0.35153982265680833,0.0370555509282393,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
143,0_b_not_same_model_family,133,,,,,,,,,,,,,,,,3,133.0,0.22556390977443608,0.41795314615600887,0.03624113398258469,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
144,0_b_name_drop_flag,110,,,,,,,,,,,,,,,,3,110.0,0.2727272727272727,0.44536177141512323,0.0424635787724467,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
145,0_b_not_name_drop_flag,113,,,,,,,,,,,,,,,,3,113.0,0.11504424778761062,0.31907533411185746,0.0300160825385493,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
146,0_b_name_drop_any_specific_flag,110,,,,,,,,,,,,,,,,3,110.0,0.2727272727272727,0.44536177141512323,0.0424635787724467,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
147,0_b_not_name_drop_any_specific_flag,113,,,,,,,,,,,,,,,,3,113.0,0.11504424778761062,0.31907533411185746,0.0300160825385493,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
148,0_b_same_model_family_name_drop_flag,45,,,,,,,,,,,,,,,,3,45.0,0.2222222222222222,0.41573970964154905,0.06197481678030189,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
149,0_b_same_model_family_not_name_drop_flag,45,,,,,,,,,,,,,,,,3,45.0,0.06666666666666667,0.2494438257849294,0.03718489006818113,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
150,0_b_not_same_model_family_name_drop_flag,65,,,,,,,,,,,,,,,,3,65.0,0.3076923076923077,0.4615384615384615,0.057246800579634674,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
151,0_b_not_same_model_family_not_name_drop_flag,68,,,,,,,,,,,,,,,,3,68.0,0.14705882352941177,0.3541645464350676,0.04294875981766925,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
152,0_b_same_model_family_name_drop_any_specific_flag,45,,,,,,,,,,,,,,,,3,45.0,0.2222222222222222,0.41573970964154905,0.06197481678030189,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
153,0_b_same_model_family_not_name_drop_any_specific_flag,45,,,,,,,,,,,,,,,,3,45.0,0.06666666666666667,0.2494438257849294,0.03718489006818113,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
154,0_b_not_same_model_family_name_drop_any_specific_flag,65,,,,,,,,,,,,,,,,3,65.0,0.3076923076923077,0.4615384615384615,0.057246800579634674,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
155,0_b_not_same_model_family_not_name_drop_any_specific_flag,68,,,,,,,,,,,,,,,,3,68.0,0.14705882352941177,0.3541645464350676,0.04294875981766925,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
156,1_all,219,,,,,,,,,,,,,,,,3,219.0,0.5068493150684932,0.4999530846820454,0.033783698676578156,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
157,1_b_same_model_family,80,,,,,,,,,,,,,,,,3,80.0,0.475,0.4993746088859545,0.05583177858531824,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
158,1_b_not_same_model_family,139,,,,,,,,,,,,,,,,3,139.0,0.5251798561151079,0.4993655723475762,0.04235563503285168,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
159,1_b_name_drop_flag,111,,,,,,,,,,,,,,,,3,111.0,0.4864864864864865,0.4998173515920792,0.047440563567946,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
160,1_b_not_name_drop_flag,108,,,,,,,,,,,,,,,,3,108.0,0.5277777777777778,0.4992277987669842,0.048038217334177104,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
161,1_b_name_drop_any_specific_flag,111,,,,,,,,,,,,,,,,3,111.0,0.4864864864864865,0.4998173515920792,0.047440563567946,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
162,1_b_not_name_drop_any_specific_flag,108,,,,,,,,,,,,,,,,3,108.0,0.5277777777777778,0.4992277987669842,0.048038217334177104,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
163,1_b_same_model_family_name_drop_flag,35,,,,,,,,,,,,,,,,3,35.0,0.37142857142857144,0.4831867007225075,0.08167345918877232,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
164,1_b_same_model_family_not_name_drop_flag,45,,,,,,,,,,,,,,,,3,45.0,0.5555555555555556,0.49690399499995336,0.07407407407407408,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
165,1_b_not_same_model_family_name_drop_flag,76,,,,,,,,,,,,,,,,3,76.0,0.5394736842105263,0.4984393927598897,0.05717491954000363,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
166,1_b_not_same_model_family_not_name_drop_flag,63,,,,,,,,,,,,,,,,3,63.0,0.5079365079365079,0.4999370078737658,0.06298614257293926,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
167,1_b_same_model_family_name_drop_any_specific_flag,35,,,,,,,,,,,,,,,,3,35.0,0.37142857142857144,0.4831867007225075,0.08167345918877232,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
168,1_b_same_model_family_not_name_drop_any_specific_flag,45,,,,,,,,,,,,,,,,3,45.0,0.5555555555555556,0.49690399499995336,0.07407407407407408,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
169,1_b_not_same_model_family_name_drop_any_specific_flag,76,,,,,,,,,,,,,,,,3,76.0,0.5394736842105263,0.4984393927598897,0.05717491954000363,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
170,1_b_not_same_model_family_not_name_drop_any_specific_flag,63,,,,,,,,,,,,,,,,3,63.0,0.5079365079365079,0.4999370078737658,0.06298614257293926,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
171,2_all,198,,,,,,,,,,,,,,,,3,198.0,0.5050505050505051,0.4999744917480639,0.03553163993340649,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
172,2_b_same_model_family,77,,,,,,,,,,,,,,,,3,77.0,0.42857142857142855,0.4948716593053935,0.0563958595679802,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
173,2_b_not_same_model_family,121,,,,,,,,,,,,,,,,3,121.0,0.5537190082644629,0.4971058922916551,0.04519144475378683,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
174,2_b_name_drop_flag,99,,,,,,,,,,,,,,,,3,99.0,0.6262626262626263,0.48379515211426455,0.048623242271391864,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
175,2_b_not_name_drop_flag,99,,,,,,,,,,,,,,,,3,99.0,0.3838383838383838,0.48631931786709987,0.04887693047475004,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
176,2_b_name_drop_any_specific_flag,99,,,,,,,,,,,,,,,,3,99.0,0.6262626262626263,0.48379515211426455,0.048623242271391864,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
177,2_b_not_name_drop_any_specific_flag,99,,,,,,,,,,,,,,,,3,99.0,0.3838383838383838,0.48631931786709987,0.04887693047475004,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
178,2_b_same_model_family_name_drop_flag,38,,,,,,,,,,,,,,,,3,38.0,0.5526315789473685,0.49722220072871537,0.08066009201997748,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
179,2_b_same_model_family_not_name_drop_flag,39,,,,,,,,,,,,,,,,3,39.0,0.3076923076923077,0.46153846153846145,0.07390530175619404,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
180,2_b_not_same_model_family_name_drop_flag,61,,,,,,,,,,,,,,,,3,61.0,0.6721311475409836,0.46943675617299524,0.06010521758620996,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
181,2_b_not_same_model_family_not_name_drop_flag,60,,,,,,,,,,,,,,,,3,60.0,0.43333333333333335,0.4955356249106168,0.06397337409104346,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
182,2_b_same_model_family_name_drop_any_specific_flag,38,,,,,,,,,,,,,,,,3,38.0,0.5526315789473685,0.49722220072871537,0.08066009201997748,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
183,2_b_same_model_family_not_name_drop_any_specific_flag,39,,,,,,,,,,,,,,,,3,39.0,0.3076923076923077,0.46153846153846145,0.07390530175619404,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
184,2_b_not_same_model_family_name_drop_any_specific_flag,61,,,,,,,,,,,,,,,,3,61.0,0.6721311475409836,0.46943675617299524,0.06010521758620996,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
185,2_b_not_same_model_family_not_name_drop_any_specific_flag,60,,,,,,,,,,,,,,,,3,60.0,0.43333333333333335,0.4955356249106168,0.06397337409104346,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
186,all,639,639.0,0.40219092331768386,0.49034007027628573,0.019397553389379363,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
187,all,639,,,,,,,,,,,,,,,,5,639.0,0.18935837245696402,0.3917930311241047,0.01549909277154203,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
188,0_all,113,113.0,0.17699115044247787,0.3816612150946518,0.03590366696921797,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
189,0_c_same_model_family,75,75.0,0.12,0.3249615361854384,0.03752332607858743,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
190,0_c_not_same_model_family,38,38.0,0.2894736842105263,0.45351810367405493,0.07357035128653369,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
191,0_c_name_drop_flag,59,59.0,0.3220338983050847,0.4672558899013634,0.060831535455634245,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
192,0_c_not_name_drop_flag,54,54.0,0.018518518518518517,0.13481684980149108,0.018346249485727373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
193,0_c_name_drop_any_specific_flag,59,59.0,0.3220338983050847,0.4672558899013634,0.060831535455634245,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
194,0_c_not_name_drop_any_specific_flag,54,54.0,0.018518518518518517,0.13481684980149108,0.018346249485727373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
195,0_c_same_model_family_name_drop_flag,39,39.0,0.23076923076923078,0.4213250442347432,0.0674660014851561,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
196,0_c_same_model_family_not_name_drop_flag,36,36.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
197,0_c_not_same_model_family_name_drop_flag,20,20.0,0.5,0.5,0.11180339887498948,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
198,0_c_not_same_model_family_not_name_drop_flag,18,18.0,0.05555555555555555,0.2290614236454256,0.05399029532264168,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
199,0_c_same_model_family_name_drop_any_specific_flag,39,39.0,0.23076923076923078,0.4213250442347432,0.0674660014851561,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
200,0_c_same_model_family_not_name_drop_any_specific_flag,36,36.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
201,0_c_not_same_model_family_name_drop_any_specific_flag,20,20.0,0.5,0.5,0.11180339887498948,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
202,0_c_not_same_model_family_not_name_drop_any_specific_flag,18,18.0,0.05555555555555555,0.2290614236454256,0.05399029532264168,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
203,1_all,146,146.0,0.3493150684931507,0.476753659049174,0.0394564135641822,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
204,1_c_same_model_family,103,103.0,0.33980582524271846,0.4736431424330279,0.04666944556410029,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
205,1_c_not_same_model_family,43,43.0,0.37209302325581395,0.48336301606573323,0.07371216890168014,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
206,1_c_name_drop_flag,64,64.0,0.5625,0.49607837082461076,0.062009796353076345,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
207,1_c_not_name_drop_flag,82,82.0,0.18292682926829268,0.38660652400359413,0.04269354843620869,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
208,1_c_name_drop_any_specific_flag,64,64.0,0.5625,0.49607837082461076,0.062009796353076345,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
209,1_c_not_name_drop_any_specific_flag,82,82.0,0.18292682926829268,0.38660652400359413,0.04269354843620869,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
210,1_c_same_model_family_name_drop_flag,46,46.0,0.5434782608695652,0.49810605379954787,0.07344173094480178,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
211,1_c_same_model_family_not_name_drop_flag,57,57.0,0.17543859649122806,0.3803418138364702,0.0503775039171214,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
212,1_c_not_same_model_family_name_drop_flag,18,18.0,0.6111111111111112,0.4874980215217845,0.11490438561102645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
213,1_c_not_same_model_family_not_name_drop_flag,25,25.0,0.2,0.4,0.08,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
214,1_c_same_model_family_name_drop_any_specific_flag,46,46.0,0.5434782608695652,0.49810605379954787,0.07344173094480178,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
215,1_c_same_model_family_not_name_drop_any_specific_flag,57,57.0,0.17543859649122806,0.3803418138364702,0.0503775039171214,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
216,1_c_not_same_model_family_name_drop_any_specific_flag,18,18.0,0.6111111111111112,0.4874980215217845,0.11490438561102645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
217,1_c_not_same_model_family_not_name_drop_any_specific_flag,25,25.0,0.2,0.4,0.08,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
218,2_all,126,126.0,0.48412698412698413,0.49974798385495756,0.04452108893610206,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
219,2_c_same_model_family,85,85.0,0.4470588235294118,0.4971893319791868,0.05392775470439841,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
220,2_c_not_same_model_family,41,41.0,0.5609756097560976,0.4962680475457513,0.0775040478903336,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
221,2_c_name_drop_flag,68,68.0,0.6470588235294118,0.4778846120374094,0.05795202153786929,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
222,2_c_not_name_drop_flag,58,58.0,0.29310344827586204,0.45518547525669256,0.0597687810455138,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
223,2_c_name_drop_any_specific_flag,68,68.0,0.6470588235294118,0.4778846120374094,0.05795202153786929,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
224,2_c_not_name_drop_any_specific_flag,58,58.0,0.29310344827586204,0.45518547525669256,0.0597687810455138,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
225,2_c_same_model_family_name_drop_flag,46,46.0,0.6304347826086957,0.48268702850379386,0.07116831969319395,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
226,2_c_same_model_family_not_name_drop_flag,39,39.0,0.23076923076923078,0.4213250442347431,0.06746600148515608,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
227,2_c_not_same_model_family_name_drop_flag,22,22.0,0.6818181818181818,0.46577048936179993,0.09930260198923897,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
228,2_c_not_same_model_family_not_name_drop_flag,19,19.0,0.42105263157894735,0.49372797471825575,0.1132689656524148,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
229,2_c_same_model_family_name_drop_any_specific_flag,46,46.0,0.6304347826086957,0.48268702850379386,0.07116831969319395,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
230,2_c_same_model_family_not_name_drop_any_specific_flag,39,39.0,0.23076923076923078,0.4213250442347431,0.06746600148515608,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
231,2_c_not_same_model_family_name_drop_any_specific_flag,22,22.0,0.6818181818181818,0.46577048936179993,0.09930260198923897,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
232,2_c_not_same_model_family_not_name_drop_any_specific_flag,19,19.0,0.42105263157894735,0.49372797471825575,0.1132689656524148,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
233,3_all,121,121.0,0.2975206611570248,0.45716749375006055,0.041560681250005505,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
234,3_c_same_model_family,81,81.0,0.30864197530864196,0.46193301071283227,0.05132589007920359,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
235,3_c_not_same_model_family,40,40.0,0.275,0.44651427748729383,0.0706001062322147,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
236,3_c_name_drop_flag,57,57.0,0.5614035087719298,0.49621528504319123,0.06572532011099606,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
237,3_c_not_name_drop_flag,64,64.0,0.0625,0.24206145913796356,0.030257682392245445,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
238,3_c_name_drop_any_specific_flag,57,57.0,0.5614035087719298,0.49621528504319123,0.06572532011099606,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
239,3_c_not_name_drop_any_specific_flag,64,64.0,0.0625,0.24206145913796356,0.030257682392245445,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
240,3_c_same_model_family_name_drop_flag,39,39.0,0.5384615384615384,0.49851851526214314,0.07982684948658013,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
241,3_c_same_model_family_not_name_drop_flag,42,42.0,0.09523809523809523,0.2935435239509037,0.045294749105302005,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
242,3_c_not_same_model_family_name_drop_flag,18,18.0,0.6111111111111112,0.4874980215217845,0.11490438561102645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
243,3_c_not_same_model_family_not_name_drop_flag,22,22.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
244,3_c_same_model_family_name_drop_any_specific_flag,39,39.0,0.5384615384615384,0.49851851526214314,0.07982684948658013,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
245,3_c_same_model_family_not_name_drop_any_specific_flag,42,42.0,0.09523809523809523,0.2935435239509037,0.045294749105302005,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
246,3_c_not_same_model_family_name_drop_any_specific_flag,18,18.0,0.6111111111111112,0.4874980215217845,0.11490438561102645,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
247,3_c_not_same_model_family_not_name_drop_any_specific_flag,22,22.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
248,4_all,133,133.0,0.6691729323308271,0.470510912696602,0.04079847031691164,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
249,4_c_same_model_family,87,87.0,0.6666666666666666,0.4714045207910317,0.05053986957192689,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
250,4_c_not_same_model_family,46,46.0,0.6739130434782609,0.46877953593147437,0.06911777178312146,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
251,4_c_name_drop_flag,72,72.0,0.875,0.33071891388307384,0.03897559777889523,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
252,4_c_not_name_drop_flag,61,61.0,0.4262295081967213,0.49452797144256905,0.06331781850305082,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
253,4_c_name_drop_any_specific_flag,72,72.0,0.875,0.33071891388307384,0.03897559777889523,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
